"","ind_id","Sex","Ethnicity","question","response","domain","domain2","domain3"
"1693",262055006,"Female","bandongo","hh_purchase","Me","economy","cash_economy","hh_purchase"
"1694",262091585,"Female","bandongo","hh_purchase","Partner","economy","cash_economy","hh_purchase"
"1695",262091636,"Female","bandongo","hh_purchase","Partner","economy","cash_economy","hh_purchase"
"1696",262055081,"Female","bandongo","hh_purchase","Partner","economy","cash_economy","hh_purchase"
"1697",262055210,"Male","bayaka","hh_purchase","Together","economy","cash_economy","hh_purchase"
"1698",262055192,"Female","bayaka","hh_purchase","Me","economy","cash_economy","hh_purchase"
"1699",262055211,"Female","bayaka","hh_purchase","Me","economy","cash_economy","hh_purchase"
"1700",262091711,"Female","bandongo","hh_purchase","Me","economy","cash_economy","hh_purchase"
"1701",262055066,"Female","bandongo","hh_purchase","Together","economy","cash_economy","hh_purchase"
"1702",262091702,"Female","bandongo","hh_purchase","Together","economy","cash_economy","hh_purchase"
"1703",262055165,"Male","bayaka","hh_purchase","Partner","economy","cash_economy","hh_purchase"
"1704",262055212,"Male","bayaka","hh_purchase","Together","economy","cash_economy","hh_purchase"
"1705",262055267,"Female","bayaka","hh_purchase","Me","economy","cash_economy","hh_purchase"
"1706",262055177,"Male","bayaka","hh_purchase","Me","economy","cash_economy","hh_purchase"
"1707",262055236,"Female","bayaka","hh_purchase","Me","economy","cash_economy","hh_purchase"
"1708",262055242,"Female","bayaka","hh_purchase","Me","economy","cash_economy","hh_purchase"
"1709",262091525,"Female","bandongo","hh_purchase","Me","economy","cash_economy","hh_purchase"
"1710",262055189,"Female","bayaka","hh_purchase","Me","economy","cash_economy","hh_purchase"
"1711",262055263,"Female","bayaka","hh_purchase","Me","economy","cash_economy","hh_purchase"
"1712",262055201,"Female","bayaka","hh_purchase","Together","economy","cash_economy","hh_purchase"
"1713",262055209,"Female","bayaka","hh_purchase","Me","economy","cash_economy","hh_purchase"
"1714",262054995,"Female","bandongo","hh_purchase","Me","economy","cash_economy","hh_purchase"
"1715",262055250,"Female","bayaka","hh_purchase","Me","economy","cash_economy","hh_purchase"
"1716",262055188,"Female","bayaka","hh_purchase","Me","economy","cash_economy","hh_purchase"
"1717",262055197,"Female","bayaka","hh_purchase","Me","economy","cash_economy","hh_purchase"
"1718",262055058,"Female","bandongo","hh_purchase","Me","economy","cash_economy","hh_purchase"
"1719",262055061,"Female","bandongo","hh_purchase","Together","economy","cash_economy","hh_purchase"
"1720",262055064,"Female","bandongo","hh_purchase","Partner","economy","cash_economy","hh_purchase"
"1721",262055083,"Female","bandongo","hh_purchase","Me","economy","cash_economy","hh_purchase"
"1722",262055001,"Female","bandongo","hh_purchase","Partner","economy","cash_economy","hh_purchase"
"1723",262055085,"Female","bandongo","hh_purchase","Together","economy","cash_economy","hh_purchase"
"1724",262055225,"Male","bayaka","hh_purchase","Together","economy","cash_economy","hh_purchase"
"1725",262055222,"Male","bayaka","hh_purchase","Me","economy","cash_economy","hh_purchase"
"1726",262055200,"Female","bayaka","hh_purchase","Together","economy","cash_economy","hh_purchase"
"1727",262055228,"Female","bayaka","hh_purchase","Me","economy","cash_economy","hh_purchase"
"1728",262055207,"Female","bayaka","hh_purchase","Together","economy","cash_economy","hh_purchase"
"1729",262055162,"Male","bayaka","hh_purchase","Together","economy","cash_economy","hh_purchase"
"1730",262055023,"Female","bandongo","hh_purchase","Together","economy","cash_economy","hh_purchase"
"1731",262055218,"Male","bayaka","hh_purchase","Together","economy","cash_economy","hh_purchase"
"1732",262055020,"Female","bandongo","hh_purchase","Partner","economy","cash_economy","hh_purchase"
"1733",262055233,"Female","bayaka","hh_purchase","Together","economy","cash_economy","hh_purchase"
"1734",262055276,"Female","bayaka","hh_purchase","Me","economy","cash_economy","hh_purchase"
"1735",262055180,"Female","bayaka","hh_purchase","Me","economy","cash_economy","hh_purchase"
"1736",262091684,"Female","bandongo","hh_purchase","Together","economy","cash_economy","hh_purchase"
"1737",262055014,"Female","bandongo","hh_purchase","Partner","economy","cash_economy","hh_purchase"
"1738",262055027,"Female","bandongo","hh_purchase","Together","economy","cash_economy","hh_purchase"
"1739",262055199,"Male","bayaka","hh_purchase","Together","economy","cash_economy","hh_purchase"
"1740",262055198,"Male","bayaka","hh_purchase","Me","economy","cash_economy","hh_purchase"
"1741",262055171,"Female","bayaka","hh_purchase","Partner","economy","cash_economy","hh_purchase"
"1742",262055215,"Female","bayaka","hh_purchase","Together","economy","cash_economy","hh_purchase"
"1743",262055195,"Male","bayaka","hh_purchase","Together","economy","cash_economy","hh_purchase"
"1744",262055010,"Female","bandongo","hh_purchase","Me","economy","cash_economy","hh_purchase"
"1745",262055194,"Male","bayaka","hh_purchase","Me","economy","cash_economy","hh_purchase"
"1746",262055026,"Female","bandongo","hh_purchase","Partner","economy","cash_economy","hh_purchase"
"1747",262055186,"Female","bayaka","hh_purchase","Me","economy","cash_economy","hh_purchase"
"1748",262055270,"Female","bayaka","hh_purchase","Me","economy","cash_economy","hh_purchase"
"1749",262055206,"Male","bayaka","hh_purchase","Together","economy","cash_economy","hh_purchase"
"1750",262091728,"Female","bandongo","hh_purchase","Partner","economy","cash_economy","hh_purchase"
"1751",262055036,"Female","bandongo","hh_purchase","Me","economy","cash_economy","hh_purchase"
"1752",262055196,"Male","bayaka","hh_purchase","Together","economy","cash_economy","hh_purchase"
"1753",262054981,"Female","bandongo","hh_purchase","Together","economy","cash_economy","hh_purchase"
"1754",262055265,"Female","bayaka","hh_purchase","Me","economy","cash_economy","hh_purchase"
"1755",262055238,"Female","bayaka","hh_purchase","Me","economy","cash_economy","hh_purchase"
"1756",262091614,"Female","bandongo","hh_purchase","Partner","economy","cash_economy","hh_purchase"
"1757",262055079,"Female","bandongo","hh_purchase","Me","economy","cash_economy","hh_purchase"
"1758",262055164,"Male","bayaka","hh_purchase","Together","economy","cash_economy","hh_purchase"
"1759",262055191,"Female","bayaka","hh_purchase","Together","economy","cash_economy","hh_purchase"
"1760",262055184,"Female","bayaka","hh_purchase","Me","economy","cash_economy","hh_purchase"
"1761",262054986,"Male","bandongo","hh_purchase","Together","economy","cash_economy","hh_purchase"
"1762",262055245,"Male","bayaka","hh_purchase","Together","economy","cash_economy","hh_purchase"
"1763",262091607,"Female","bandongo","hh_purchase","Me","economy","cash_economy","hh_purchase"
"1764",262055013,"Female","bandongo","hh_purchase","Partner","economy","cash_economy","hh_purchase"
"1765",262055273,"Female","bayaka","hh_purchase","Together","economy","cash_economy","hh_purchase"
"1766",262055204,"Female","bayaka","hh_purchase","Together","economy","cash_economy","hh_purchase"
"1767",262055190,"Male","bayaka","hh_purchase","Me","economy","cash_economy","hh_purchase"
"1768",262055029,"Female","bandongo","hh_purchase","Partner","economy","cash_economy","hh_purchase"
"1769",262091647,"Female","bandongo","hh_purchase","Partner","economy","cash_economy","hh_purchase"
"1770",262055176,"Male","bayaka","hh_purchase","Me","economy","cash_economy","hh_purchase"
"1771",262055181,"Male","bayaka","hh_purchase","Together","economy","cash_economy","hh_purchase"
"1772",262091669,"Female","bandongo","hh_purchase","Partner","economy","cash_economy","hh_purchase"
"1773",262055275,"Female","bayaka","hh_purchase","Me","economy","cash_economy","hh_purchase"
"1774",262054998,"Female","bandongo","hh_purchase","Partner","economy","cash_economy","hh_purchase"
"1775",262055167,"Male","bayaka","hh_purchase","Me","economy","cash_economy","hh_purchase"
"1776",262055202,"Male","bayaka","hh_purchase","Together","economy","cash_economy","hh_purchase"
"1777",262055205,"Male","bayaka","hh_purchase","Me","economy","cash_economy","hh_purchase"
